PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
1774,0,3,"Johnson, Miss. Anna",female,40.83,0,2,286191,10.97,,S
1775,1,3,"Anderson, Mr. John",male,,0,0,459758,13.2,F48,S
1776,0,3,"Moore, Mr. Charles",male,,0,0,935257,6.79,,S
1777,0,3,"Taylor, Mr. James",male,28.95,1,0,158474,17.12,F80,S
1778,0,2,"Harris, Dr. William",male,36.48,0,0,700429,38.76,,S
1779,1,2,"Harris, Mr. Robert",male,38.83,1,1,549166,11.12,,S
1780,1,2,"Jones, Mrs. Mary",female,,0,0,527288,37.25,,S
1781,0,1,"Garcia, Mr. William",male,,1,0,122512,99.31,,S
1782,0,3,"Williams, Mr. Robert",male,42.5,0,6,210246,13.11,,S
1783,0,2,"Williams, Mr. John",male,27.52,0,0,503838,24.0,,S
1784,1,1,"Johnson, Mr. Edward",male,34.24,0,0,691052,100.4,,S
1785,0,2,"Thomas, Miss. Ellen",female,35.72,0,0,249790,38.57,,S
1786,0,3,"Robinson, Mr. Frank",male,17.2,1,0,629860,16.38,,S
1787,0,2,"Anderson, Mr. Thomas",male,14.2,0,0,908015,25.41,,S
1788,1,3,"Martinez, Miss. Anna",female,38.77,2,0,480076,10.26,,C
1789,0,3,"Thomas, Miss. Emma",female,19.59,0,2,742620,18.45,,S
1790,1,1,"Garcia, Mrs. Alice",female,,0,0,463168,43.81,A37,C
1791,0,3,"Jackson, Mr. Charles",male,17.68,0,0,170486,13.71,,C
1792,0,2,"Jackson, Mr. Frank",male,,0,0,630247,48.83,,Q
1793,1,1,"Thomas, Miss. Emma",female,48.24,1,0,170272,0.0,,C
1794,0,3,"Johnson, Mr. James",male,22.11,0,0,470092,,,S
1795,1,3,"Thompson, Mr. William",male,10.84,0,0,367946,14.77,,S
1796,0,2,"Wilson, Mr. Edward",male,25.84,0,0,714880,17.72,,S
1797,1,3,"Anderson, Miss. Florence",female,,1,4,132540,11.67,,S
1798,0,2,"Martinez, Mr. William",male,32.26,2,0,492532,20.91,,S
1799,0,3,"Miller, Mr. James",male,26.31,1,0,190958,11.36,,Q
1800,0,3,"Martinez, Mr. James",male,27.54,0,1,981751,14.44,,S
1801,0,3,"Moore, Mr. Charles",male,34.11,0,0,724593,,,S
1802,1,3,"Martinez, Miss. Alice",female,,0,1,598641,26.15,G11,Q
1803,0,1,"Smith, Mr. Robert",male,43.4,2,0,894103,73.42,,S
1804,0,3,"Anderson, Mr. Edward",male,13.16,0,0,226711,16.7,,S
1805,1,3,"Johnson, Miss. Emma",female,55.65,3,0,686673,8.65,G67,S
1806,1,3,"Brown, Miss. Anna",female,,1,0,971267,19.07,,S
1807,1,1,"Williams, Mr. John",male,,1,1,527487,114.81,,S
1808,1,2,"Jackson, Mrs. Grace",female,36.8,1,0,987040,24.19,,S
1809,1,2,"Johnson, Mr. Thomas",male,25.07,0,1,866795,9.73,,S
1810,1,1,"Jones, Mrs. Ellen",female,38.09,0,0,993678,52.4,,S
1811,0,2,"Thompson, Mr. Frank",male,29.95,0,0,235214,36.86,,S
1812,0,2,"Taylor, Mr. Thomas",male,19.03,0,2,375028,12.37,D30,S
1813,1,3,"Taylor, Mr. John",male,30.26,1,1,803373,17.17,,S
1814,0,2,"Davis, Master. John",male,10.21,0,0,408931,10.55,,S
1815,0,3,"Miller, Mr. James",male,46.03,1,1,746744,19.55,F19,
1816,0,3,"Taylor, Mr. George",male,34.52,1,1,105560,8.54,,S
1817,0,3,"Anderson, Master. Robert",male,32.67,0,0,658273,6.74,G23,S
1818,0,3,"Miller, Mr. George",male,,0,0,898989,8.37,,S
1819,0,3,"Davis, Mr. James",male,15.49,0,0,342220,9.4,F144,S
1820,1,3,"Harris, Mrs. Florence",female,41.67,0,4,738804,15.63,,C
1821,1,3,"Brown, Miss. Grace",female,74.81,1,0,188731,13.45,G107,
1822,1,3,"Miller, Mrs. Emma",female,39.34,1,1,353440,5.88,,S
1823,0,3,"Smith, Mr. William",male,37.44,1,2,261735,12.82,,S
1824,0,3,"Jones, Dr. James",male,31.3,0,0,267990,5.57,G80,S
1825,0,3,"Moore, Master. Robert",male,,1,2,539461,,F71,C
1826,1,1,"Miller, Mr. George",male,49.94,0,0,900958,118.73,,S
1827,0,3,"Garcia, Mr. Robert",male,11.79,8,0,193063,12.84,,S
1828,1,3,"Brown, Miss. Emma",female,10.47,1,0,419316,14.77,G11,C
1829,0,3,"Moore, Mr. Thomas",male,,1,0,141050,24.39,,S
1830,1,3,"Harris, Miss. Anna",female,36.71,0,0,606670,11.98,,C
1831,0,2,"Martin, Master. James",male,29.31,1,0,668465,10.56,D68,S
1832,0,3,"Taylor, Mr. James",male,26.21,0,0,242246,16.76,,Q
1833,1,2,"Martin, Mr. Henry",male,29.82,0,0,311514,8.67,,C
1834,1,1,"Martinez, Miss. Mary",female,24.49,0,0,258413,75.16,,S
1835,0,1,"Thompson, Mr. Edward",male,,0,2,160007,58.84,,S
1836,0,1,"Garcia, Mr. Charles",male,30.55,0,0,448935,,,S
1837,0,1,"White, Mr. Charles",male,21.14,0,0,371202,73.5,,S
1838,0,2,"White, Mr. Edward",male,23.95,1,0,325576,29.0,E100,S
1839,1,3,"Miller, Mrs. Margaret",female,12.02,0,0,863849,20.19,,Q
1840,1,3,"Robinson, Mrs. Grace",female,31.93,2,0,300349,19.02,F1,C
1841,1,1,"Johnson, Mrs. Mary",female,45.93,1,3,334592,98.13,,Q
1842,1,3,"Martin, Miss. Emma",female,9.48,0,0,466698,11.32,,S
1843,0,1,"Jones, Mrs. Ellen",female,,1,0,874557,0.0,,S
1844,0,3,"Smith, Mr. John",male,47.27,0,2,288403,15.39,,S
1845,0,1,"Thomas, Mr. George",male,26.23,0,0,637138,0.0,,S
1846,0,3,"Jones, Mr. Frank",male,30.12,4,0,949801,0.5,,S
1847,0,2,"Thompson, Mr. John",male,31.27,2,2,850864,18.38,E91,S
1848,0,3,"Martin, Mr. George",male,38.11,0,0,625444,14.72,,S
1849,0,2,"Martinez, Mr. Robert",male,,1,0,762326,15.49,,S
1850,0,3,"White, Miss. Emma",female,19.82,0,0,139296,22.98,,S
1851,0,2,"Wilson, Miss. Florence",female,,2,1,727974,24.62,E26,S
1852,0,3,"Harris, Mr. Charles",male,25.98,0,1,298222,11.38,,S
1853,1,3,"White, Miss. Emma",female,,0,0,354505,22.01,,C
1854,0,3,"Jones, Mr. Edward",male,9.17,1,0,503839,23.17,F93,S
1855,0,3,"Thomas, Mr. Robert",male,39.92,0,0,825793,16.33,G147,S
1856,0,3,"Thompson, Mr. James",male,37.8,0,0,487199,7.96,,S
1857,0,2,"Jackson, Mr. Robert",male,,1,1,286662,14.5,,S
1858,0,2,"Harris, Mr. Henry",male,26.39,1,0,718584,5.53,E77,S
1859,0,2,"White, Master. William",male,27.3,0,1,637743,19.58,E110,S
1860,0,2,"Jackson, Mr. Robert",male,16.12,1,1,795345,9.5,E65,
1861,0,3,"Johnson, Mr. William",male,,0,0,550448,10.86,,S
1862,1,3,"Jackson, Mrs. Margaret",female,16.95,0,0,613308,14.69,F42,S
1863,0,3,"Williams, Mr. Charles",male,,0,0,171358,0.11,,S
1864,0,3,"Garcia, Mr. Charles",male,7.71,0,0,420762,4.79,G55,C
1865,0,3,"Taylor, Mr. Robert",male,27.12,0,0,133286,9.71,,S
1866,0,3,"Taylor, Mr. Robert",male,38.95,2,1,268850,12.66,,Q
1867,0,3,"Robinson, Mr. Edward",male,35.11,1,0,834168,9.79,,C
1868,0,1,"Harris, Mr. Frank",male,36.48,0,0,133373,72.64,C58,C
1869,0,3,"Davis, Mr. Frank",male,,0,0,357836,8.41,,S
1870,0,3,"Robinson, Mr. John",male,33.59,1,0,154233,3.58,,S
1871,0,2,"Garcia, Miss. Ellen",female,31.76,1,0,493991,14.65,,C
1872,1,2,"Johnson, Mr. James",male,35.09,0,0,469404,17.87,,Q
1873,0,3,"Taylor, Mr. Frank",male,48.23,0,0,768146,10.98,,C
1874,0,3,"Anderson, Master. Edward",male,15.1,0,0,101230,13.73,,Q
1875,0,3,"Thompson, Mr. Robert",male,0.42,0,0,221438,15.72,,S
1876,0,3,"Anderson, Master. James",male,12.36,0,0,404689,17.43,F23,S
1877,0,2,"Williams, Master. Edward",male,,0,1,152209,13.66,,S
1878,0,2,"Garcia, Mr. George",male,,1,0,106837,4.24,,S
1879,0,3,"Harris, Mrs. Ellen",female,10.41,2,1,623965,21.27,F67,S
1880,0,3,"Johnson, Mr. Edward",male,,0,0,874993,15.51,,S
1881,0,3,"Jackson, Mr. Thomas",male,20.74,0,0,164076,6.79,,S
1882,0,3,"Davis, Mrs. Helen",female,,0,0,290035,14.81,,S
1883,0,2,"Thompson, Mr. Charles",male,36.25,0,0,892998,30.68,,S
1884,1,3,"Miller, Mrs. Ellen",female,20.06,0,3,697252,24.24,G39,S
1885,1,2,"Brown, Mrs. Grace",female,22.47,4,0,363369,22.51,,S
1886,1,2,"Thompson, Mrs. Mary",female,20.9,0,0,902893,30.6,,S
1887,0,1,"Wilson, Mr. George",male,41.16,1,0,603366,33.2,,C
1888,0,1,"Williams, Mr. John",male,38.51,0,0,900609,82.49,,S
1889,0,3,"Davis, Mr. Thomas",male,,0,1,512093,10.82,,S
1890,0,2,"Moore, Mr. Frank",male,32.16,1,0,840469,23.43,,S
1891,0,2,"Jackson, Master. Charles",male,,2,1,427842,36.11,E64,S
1892,0,3,"Johnson, Mr. Thomas",male,12.6,0,0,670030,14.62,,S
1893,0,3,"Anderson, Mr. William",male,,2,2,310393,,F25,C
1894,0,1,"Moore, Mr. Charles",male,33.26,0,0,299968,30.94,,S
1895,0,2,"Robinson, Rev. William",male,,1,3,193622,36.46,,C
1896,0,1,"Robinson, Mr. John",male,21.81,0,0,482085,105.58,,S
1897,0,3,"Jones, Miss. Anna",female,,0,4,266005,15.91,,S
1898,0,2,"Martinez, Mr. George",male,31.18,1,0,468251,16.56,,C
1899,1,1,"Taylor, Master. James",male,34.36,1,0,515600,,,C
1900,1,1,"Brown, Mrs. Ellen",female,50.89,1,1,631195,42.55,D130,S
1901,0,3,"Robinson, Mr. William",male,21.3,0,0,191650,15.52,,S
1902,1,1,"Harris, Mr. William",male,35.19,1,0,449816,34.66,E85,S
1903,0,3,"Robinson, Mrs. Anna",female,34.78,0,0,912375,10.66,,S
1904,0,1,"Johnson, Mr. William",male,59.73,0,1,183575,57.0,,S
1905,0,3,"Brown, Mr. Frank",male,,0,0,931529,0.0,,S
1906,1,2,"Martinez, Miss. Ellen",female,28.36,0,0,139030,16.53,,S
1907,1,2,"Robinson, Miss. Anna",female,29.41,0,1,964046,11.01,,Q
1908,1,1,"Johnson, Miss. Anna",female,,0,0,466248,75.16,A3,S
1909,1,3,"Martin, Mrs. Anna",female,,0,0,724181,13.01,G61,C
1910,0,3,"White, Mr. George",male,14.83,0,0,883612,24.49,,S
1911,0,1,"Martin, Mrs. Anna",female,49.24,0,0,790623,96.8,,S
1912,0,1,"Moore, Mr. James",male,40.48,1,0,734738,98.03,D21,S
1913,1,3,"Smith, Mrs. Emma",female,24.46,0,0,163276,16.22,,S
1914,1,3,"Thomas, Miss. Emma",female,9.75,0,0,375147,18.67,,S
1915,1,1,"Johnson, Mrs. Margaret",female,,0,0,880928,103.08,,S
1916,1,1,"Williams, Mrs. Florence",female,,2,1,941484,95.83,C5,S
1917,0,3,"Thomas, Mr. Edward",male,18.02,8,0,362249,17.62,G94,S
1918,0,3,"Johnson, Mrs. Mary",female,18.24,0,0,690687,0.0,,S
1919,0,3,"Garcia, Mr. Frank",male,28.44,2,0,508828,26.58,,S
1920,0,3,"Williams, Mr. Robert",male,,0,0,855013,23.33,G86,S
1921,1,3,"Moore, Miss. Alice",female,31.86,1,1,887138,14.41,,S
1922,1,2,"Harris, Mrs. Margaret",female,47.38,0,0,841731,5.87,,S
1923,0,3,"Thomas, Master. Edward",male,32.74,0,0,789985,20.87,,S
1924,0,2,"Williams, Mr. Charles",male,43.5,0,0,659934,13.06,,C
1925,0,2,"Miller, Mr. Edward",male,52.29,1,0,995792,25.34,,Q
1926,0,1,"Williams, Mr. William",male,29.22,0,0,945649,30.12,,S
1927,0,2,"Jackson, Mr. George",male,20.43,0,0,453241,42.26,,S
1928,1,3,"Smith, Miss. Ellen",female,33.03,0,0,504922,3.63,,Q
1929,0,1,"Johnson, Mr. Charles",male,37.96,3,0,442537,86.9,,S
1930,1,2,"Johnson, Mrs. Florence",female,,0,0,806954,0.0,,S
1931,0,3,"Wilson, Mr. Frank",male,,1,0,896402,12.73,,S
1932,0,3,"Jackson, Mrs. Ellen",female,17.84,0,2,283376,10.24,,S
1933,0,3,"Smith, Mr. Frank",male,44.45,2,0,541494,20.39,,S
1934,1,3,"Davis, Mrs. Helen",female,,0,1,948021,10.24,,C
1935,0,3,"Robinson, Mr. Henry",male,33.24,0,0,296441,20.4,,S
1936,1,1,"Robinson, Miss. Ellen",female,44.29,0,0,757251,40.99,,
1937,1,3,"Martin, Miss. Grace",female,,0,0,835932,11.17,,S
1938,0,3,"White, Mr. John",male,15.03,0,0,344135,11.3,,S
1939,0,2,"Garcia, Master. Frank",male,22.05,0,0,295879,24.96,,C
1940,1,1,"Garcia, Master. William",male,44.78,0,0,628540,99.47,E91,Q
1941,1,2,"Thomas, Miss. Alice",female,25.6,0,0,834906,27.22,F56,C
1942,0,2,"Smith, Mr. Frank",male,,0,0,119865,22.67,D102,S
1943,0,2,"Davis, Mr. John",male,12.51,0,0,977155,26.61,,C
1944,0,1,"Jones, Mr. Frank",male,65.91,1,2,573964,46.29,,S
1945,1,3,"Harris, Mr. Robert",male,25.85,0,0,205866,15.53,,S
1946,0,3,"Davis, Mrs. Grace",female,30.99,0,0,785186,23.45,,
1947,1,1,"Taylor, Mrs. Margaret",female,31.51,0,2,562563,13.44,,S
1948,1,3,"Garcia, Miss. Mary",female,,1,0,428391,16.18,,S
1949,1,1,"White, Mrs. Florence",female,60.95,1,0,398968,112.42,,C
1950,1,3,"Wilson, Miss. Emma",female,2.0,2,1,765517,22.5,,C
1951,1,3,"Miller, Mr. Frank",male,28.34,0,0,480345,17.72,,S
1952,1,1,"Miller, Miss. Emma",female,,0,0,756971,88.21,,S
1953,0,3,"Moore, Mr. Henry",male,20.14,0,2,837012,15.8,,S
1954,1,3,"Thomas, Mr. James",male,17.34,1,0,940980,8.22,,S
1955,1,3,"Jackson, Mrs. Mary",female,13.17,0,0,917710,10.48,,S
1956,0,3,"Harris, Mr. Robert",male,25.43,1,0,964311,4.32,,S
1957,1,3,"Robinson, Mr. Robert",male,0.42,0,1,696990,22.67,F93,S
1958,0,1,"Taylor, Mr. George",male,34.21,1,0,287430,102.91,D93,S
1959,0,3,"Williams, Master. Robert",male,23.92,0,0,126917,7.05,,Q
1960,0,3,"Robinson, Mrs. Margaret",female,8.69,1,0,391393,14.76,,C
1961,0,3,"Martin, Mr. Charles",male,43.16,0,0,542518,20.54,F85,S
1962,0,2,"Jones, Mr. Frank",male,,1,0,302387,29.93,,S
1963,0,3,"Williams, Mr. Thomas",male,,0,1,796677,6.97,,S
1964,0,1,"White, Mr. Frank",male,30.89,0,0,450284,0.0,C76,S
1965,0,3,"Smith, Mr. Robert",male,24.02,1,0,937901,15.57,,C
1966,1,1,"Wilson, Master. William",male,,0,0,135491,46.75,,S
1967,0,3,"Williams, Mr. James",male,54.68,0,1,207679,17.05,F93,S
1968,0,3,"Thomas, Mr. Charles",male,,0,0,533114,19.18,F48,S
1969,0,3,"Jones, Mr. George",male,38.06,0,0,357242,20.24,,C
1970,0,3,"Robinson, Mr. Thomas",male,45.6,0,0,897469,24.34,,C
1971,1,2,"Garcia, Miss. Elizabeth",female,32.99,0,0,555360,32.36,,S
1972,0,3,"Brown, Mr. Robert",male,43.84,0,0,753116,24.37,F50,Q
1973,0,3,"Davis, Master. James",male,34.51,0,0,729308,21.96,,S
1974,1,2,"Davis, Mrs. Florence",female,31.73,0,0,608587,34.66,,S
1975,0,1,"Jones, Mr. Thomas",male,42.2,0,0,690716,82.28,,C
1976,1,1,"Thompson, Mr. William",male,16.14,1,0,324837,29.85,,S
1977,0,2,"Moore, Miss. Alice",female,33.51,0,0,466938,,,S
1978,0,3,"Davis, Mr. James",male,6.48,2,0,322123,13.41,,S
1979,1,3,"Wilson, Mrs. Florence",female,5.5,1,0,895184,20.99,F133,S
1980,0,1,"Miller, Miss. Elizabeth",female,40.31,0,0,174196,60.89,,S
1981,1,3,"Anderson, Miss. Mary",female,11.63,1,6,873604,19.27,F125,S
1982,0,2,"Harris, Miss. Helen",female,29.91,0,0,174461,0.0,,S
1983,0,3,"Robinson, Master. John",male,26.66,0,0,496344,10.33,,S
1984,1,2,"Martin, Mrs. Anna",female,32.2,0,0,787804,19.02,E81,S
1985,0,3,"Martin, Mr. Robert",male,14.15,0,0,516317,16.01,G42,C
1986,0,3,"Thompson, Mr. John",male,35.78,0,0,947721,19.97,,Q
1987,0,2,"Thompson, Mr. Frank",male,28.93,0,0,878679,9.06,F122,S
1988,1,3,"Smith, Mr. Robert",male,30.29,0,0,862025,17.29,,S
1989,0,3,"Taylor, Mr. Frank",male,10.64,0,0,742240,20.97,,S
1990,0,1,"Harris, Mr. George",male,35.86,0,0,943357,182.53,,S
1991,1,1,"White, Mr. William",male,51.17,0,0,406311,113.68,,S
1992,0,3,"Davis, Mr. John",male,36.64,0,0,174798,10.01,,S
1993,1,2,"White, Mrs. Helen",female,20.43,1,0,573313,7.28,,S
1994,0,1,"Martinez, Mr. George",male,31.45,0,0,420124,160.83,,Q
1995,1,3,"Jackson, Mrs. Emma",female,13.14,0,0,165555,17.79,,S
1996,1,3,"Garcia, Mrs. Florence",female,17.12,0,0,313804,12.86,,S
1997,0,2,"Harris, Miss. Grace",female,13.21,2,0,150672,3.8,,C
1998,1,2,"Thomas, Mr. George",male,28.34,1,0,187831,10.69,,C
1999,0,3,"White, Mrs. Grace",female,32.6,0,0,819787,17.1,,S
2000,0,3,"Thomas, Miss. Florence",female,15.58,1,1,312673,15.3,,S
2001,0,3,"Jones, Miss. Ellen",female,23.91,0,0,584827,0.35,G53,S
2002,1,2,"Johnson, Miss. Grace",female,,1,5,677068,26.33,E71,S
2003,0,3,"Wilson, Mr. Robert",male,,0,0,372945,2.81,F96,C
2004,0,3,"Jones, Mr. Edward",male,,1,0,535127,21.8,,S
2005,1,1,"Miller, Miss. Anna",female,,0,0,519179,92.76,E147,S
2006,0,3,"Taylor, Mr. Thomas",male,14.85,0,0,918187,9.99,,S
2007,1,3,"Garcia, Mrs. Margaret",female,11.35,0,0,961486,19.44,,S
2008,0,1,"Jackson, Mr. Charles",male,44.35,0,2,219318,,,C
2009,0,1,"Wilson, Mr. James",male,36.38,0,0,740942,139.65,,S
2010,0,3,"Brown, Mr. Henry",male,25.66,4,0,714870,13.52,,C
2011,0,1,"Robinson, Mr. Thomas",male,,1,0,951436,89.83,C86,C
2012,1,2,"Robinson, Miss. Alice",female,45.98,1,0,629017,17.15,,S
2013,1,1,"Johnson, Mr. John",male,18.25,0,0,493068,95.04,,S
2014,1,2,"Martin, Miss. Helen",female,37.77,1,0,766545,36.98,,S
2015,0,2,"Robinson, Mr. Robert",male,,1,0,716868,14.97,,S
2016,0,3,"Wilson, Miss. Ellen",female,19.46,0,0,521478,,F89,S
2017,0,2,"Martinez, Mr. William",male,33.93,0,2,744055,11.2,,S
2018,0,1,"Robinson, Mr. George",male,17.28,0,0,131658,0.0,B105,S
2019,0,3,"Robinson, Mr. James",male,42.55,0,0,950967,14.35,,Q
2020,0,2,"Thomas, Mr. Thomas",male,36.18,0,0,452728,23.7,,S
2021,0,3,"Robinson, Mrs. Florence",female,,0,0,370271,12.28,,C
2022,1,1,"Smith, Mrs. Ellen",female,30.98,0,0,290288,21.17,,Q
2023,1,1,"Brown, Mr. William",male,17.56,0,0,215070,96.78,,S
2024,0,2,"Garcia, Mr. George",male,26.23,2,0,377673,22.66,D9,S
2025,0,2,"Miller, Mr. James",male,24.21,0,0,116540,11.11,,S
2026,0,2,"Brown, Mr. Edward",male,14.1,1,0,302040,6.47,,C
2027,0,3,"Harris, Mr. John",male,,0,0,733834,11.36,,C
2028,0,2,"Martinez, Mr. Charles",male,45.32,5,0,670707,26.53,,C
2029,0,3,"White, Mr. Frank",male,24.67,1,0,541324,15.71,,S
2030,1,3,"Williams, Miss. Mary",female,21.33,1,0,930552,7.27,,C
2031,0,1,"Jackson, Mr. Edward",male,43.22,0,0,784880,89.75,,S
2032,0,3,"Martinez, Master. Henry",male,24.76,0,0,232516,18.77,,S
2033,0,2,"Thomas, Mr. George",male,17.01,0,0,601752,8.27,,S
2034,0,2,"Moore, Mr. Frank",male,22.17,0,0,449568,20.63,,S
2035,0,1,"Robinson, Mr. James",male,34.44,1,0,530399,140.26,,S
2036,0,3,"Taylor, Master. Charles",male,27.98,0,0,357354,4.71,,C
2037,0,3,"Davis, Mr. Henry",male,25.11,0,1,982100,,,S
2038,1,1,"Anderson, Mrs. Mary",female,40.52,1,0,203768,152.01,,C
2039,1,3,"White, Miss. Ellen",female,,0,0,194229,11.56,G64,S
2040,1,3,"Brown, Mrs. Alice",female,32.98,1,0,459379,10.77,,
2041,1,2,"Jones, Miss. Mary",female,30.04,0,0,874739,30.33,D57,S
2042,0,3,"Moore, Mr. William",male,,0,0,816361,11.79,,S
2043,0,3,"Martinez, Mr. George",male,20.35,0,0,422818,0.0,,S
2044,0,3,"Jackson, Mr. Thomas",male,,0,0,347514,12.36,F37,S
2045,1,3,"Anderson, Mrs. Emma",female,58.95,1,0,392065,16.06,F73,S
2046,1,1,"Anderson, Miss. Florence",female,40.33,1,0,334017,115.08,,S
2047,0,2,"Jones, Master. Thomas",male,29.19,0,0,628852,11.19,,S
2048,0,3,"Davis, Mr. Robert",male,13.16,0,0,935197,11.25,,S
2049,0,1,"Davis, Mr. William",male,56.34,1,0,641462,125.03,,S
2050,0,2,"Wilson, Mr. Edward",male,,0,0,681786,19.4,,S
2051,1,3,"Harris, Miss. Florence",female,,0,0,405060,3.06,F58,S
2052,0,1,"Miller, Mr. Robert",male,32.32,0,0,355034,135.98,,C
2053,0,2,"White, Mr. Edward",male,,1,0,196148,17.86,,S
2054,0,3,"Moore, Mr. Robert",male,,0,0,128513,20.09,,S
2055,0,2,"Taylor, Mr. George",male,46.12,0,0,497012,6.05,,C
2056,0,3,"Johnson, Mr. Henry",male,21.67,3,0,991885,12.21,,S
2057,0,3,"Harris, Mrs. Elizabeth",female,10.42,2,0,792201,16.31,,C
2058,0,3,"Thompson, Mr. Edward",male,40.03,0,0,978414,12.43,,C
2059,0,1,"Anderson, Mr. Henry",male,31.95,1,0,363416,34.31,D92,C
2060,0,1,"Jones, Mr. William",male,42.02,2,0,702037,0.0,,C
2061,0,3,"Robinson, Master. John",male,35.1,0,1,640869,,,S
2062,0,2,"Garcia, Mr. Henry",male,35.69,1,2,212487,22.48,,S
2063,0,3,"Wilson, Mr. Charles",male,0.42,0,3,120954,20.58,,S
2064,0,1,"Martinez, Mr. William",male,,0,0,751369,,,S
2065,0,2,"Wilson, Mr. James",male,28.79,1,0,326413,25.97,,S
2066,1,3,"Wilson, Mrs. Anna",female,,1,2,507587,10.91,,S
2067,1,3,"Jones, Miss. Florence",female,,0,0,820393,16.18,G1,Q
2068,1,3,"Martin, Miss. Grace",female,5.68,0,0,142160,22.31,,S
2069,0,2,"Wilson, Mr. George",male,32.31,1,1,252715,20.83,,
2070,0,3,"Johnson, Mrs. Elizabeth",female,,0,0,218343,25.36,,S
2071,0,3,"Davis, Miss. Ellen",female,21.57,1,0,643604,3.25,,S
2072,0,2,"Thompson, Mr. William",male,,0,2,137349,3.93,,S
2073,0,2,"Brown, Mr. John",male,,0,6,713358,29.88,D48,S
2074,0,3,"Anderson, Mr. Thomas",male,15.16,8,0,203480,7.68,,Q
2075,0,2,"Thomas, Mrs. Margaret",female,47.42,1,0,589695,40.43,,S
2076,0,3,"Thompson, Mr. Charles",male,36.36,1,0,599165,21.69,,S
2077,0,3,"Jones, Mr. Henry",male,19.85,1,0,797049,23.32,G129,S
2078,1,1,"Martinez, Miss. Elizabeth",female,,0,0,762213,121.15,,S
2079,0,2,"Robinson, Master. George",male,12.67,0,0,496422,10.78,,S
2080,1,1,"Jones, Miss. Grace",female,,0,0,980502,14.31,,S
2081,1,2,"Williams, Mrs. Elizabeth",female,21.15,0,0,323232,34.95,,S
2082,1,1,"Wilson, Mrs. Grace",female,52.39,0,2,985864,21.02,,S
2083,0,3,"Martinez, Mrs. Anna",female,16.85,0,1,989623,,F61,C
2084,0,1,"Smith, Mr. Henry",male,27.19,0,0,831273,112.12,,C
2085,0,3,"Anderson, Mr. William",male,27.8,0,0,584574,12.5,G84,S
2086,1,2,"Smith, Mrs. Florence",female,,0,0,144035,24.42,,S
2087,1,2,"Williams, Mrs. Florence",female,30.1,0,0,505975,24.65,,C
2088,0,2,"Brown, Mr. Robert",male,41.83,0,0,507090,17.98,,S
2089,0,3,"Williams, Mr. John",male,,0,0,454771,22.27,F83,S
2090,0,2,"Harris, Dr. Edward",male,31.45,1,0,144180,33.91,,S
2091,0,2,"Taylor, Rev. Henry",male,32.46,0,0,926903,21.56,,S
2092,0,3,"Robinson, Mr. John",male,4.68,1,2,673208,9.1,,Q
2093,0,3,"Jones, Mrs. Emma",female,,0,3,145978,21.49,,S
2094,1,1,"Thomas, Miss. Margaret",female,39.92,1,1,240759,0.0,,S
2095,0,3,"Thomas, Mrs. Florence",female,35.71,1,2,831436,15.89,,S
2096,0,2,"Thomas, Mr. George",male,37.27,2,0,691269,27.4,,S
2097,0,1,"Smith, Mr. Edward",male,35.58,1,2,254126,49.21,,C
2098,0,3,"Brown, Mr. George",male,37.39,1,2,327761,19.33,,S
2099,1,1,"Anderson, Mr. James",male,34.49,0,0,211053,82.89,,C
2100,0,2,"Miller, Mr. Robert",male,32.97,0,0,686878,14.54,,S
2101,0,3,"Jones, Mr. William",male,21.27,0,0,160586,19.26,,C
2102,1,1,"Miller, Mr. George",male,43.54,1,0,757931,38.4,,C
2103,0,3,"Johnson, Mr. John",male,20.48,1,0,444203,18.65,G131,S
2104,0,3,"Anderson, Mr. William",male,,0,0,359562,0.11,,C
2105,0,3,"Moore, Mr. James",male,49.21,0,1,451072,14.86,,S
2106,0,3,"Miller, Mr. William",male,35.49,0,1,992486,13.28,,S
2107,1,3,"Smith, Mr. George",male,43.5,0,0,483384,9.49,,S
2108,0,3,"Johnson, Mr. Thomas",male,6.53,0,0,307259,15.53,G137,S
2109,0,2,"Smith, Mr. John",male,12.94,0,0,977006,19.2,,Q
2110,1,1,"Anderson, Master. James",male,,1,0,187738,128.3,,C
2111,0,3,"Jackson, Mrs. Margaret",female,25.49,0,2,347694,16.64,,S
2112,0,3,"Smith, Mr. Frank",male,,1,1,625614,15.94,,Q
2113,1,1,"Johnson, Miss. Helen",female,18.29,1,0,608875,96.26,,S
2114,0,3,"White, Mr. William",male,38.82,0,0,469971,9.93,,S
2115,1,1,"Jackson, Miss. Mary",female,63.85,0,1,410626,71.32,,C
2116,1,3,"Garcia, Mrs. Ellen",female,40.37,0,1,847248,14.61,,S
2117,0,2,"Brown, Mr. George",male,,0,0,153069,18.27,,C
2118,1,1,"Moore, Mrs. Emma",female,40.71,1,3,564374,130.68,,S
2119,1,1,"Jones, Mr. William",male,27.88,0,0,714775,87.92,,S
2120,1,2,"Wilson, Miss. Grace",female,30.87,0,0,329669,23.76,,S
2121,0,2,"Anderson, Mr. Edward",male,55.27,0,0,808698,5.97,,S
2122,0,1,"Johnson, Mr. James",male,33.78,0,1,571870,123.62,C85,S
2123,1,2,"Martinez, Miss. Mary",female,24.54,0,3,483063,14.19,,S
